id_complex	x	y
4rqk	"[2.131e+03 2.140e+02 1.880e+02 0.000e+00 0.000e+00 3.990e+02 1.320e+02
 0.000e+00 0.000e+00 5.250e+02 5.700e+01 4.900e+01 0.000e+00 0.000e+00
 1.030e+02 3.300e+01 0.000e+00 0.000e+00 5.340e+02 5.500e+01 4.800e+01
 0.000e+00 0.000e+00 1.040e+02 3.400e+01 0.000e+00 0.000e+00 6.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.82
4rqv	"[2.188e+03 2.000e+02 1.890e+02 0.000e+00 0.000e+00 3.670e+02 1.400e+02
 0.000e+00 0.000e+00 5.450e+02 5.800e+01 5.100e+01 0.000e+00 0.000e+00
 9.700e+01 3.400e+01 0.000e+00 0.000e+00 5.600e+02 5.500e+01 4.800e+01
 0.000e+00 0.000e+00 9.600e+01 3.600e+01 0.000e+00 0.000e+00 6.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.05
4rr6	"[2.643e+03 1.401e+03 1.027e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.280e+02 3.400e+02 2.380e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.480e+02 3.600e+02 2.400e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 7.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.0
4rra	"[2.788e+03 1.371e+03 9.870e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.690e+02 3.350e+02 2.270e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.770e+02 3.500e+02 2.370e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 6.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.87
4rrf	"[2.558e+03 1.382e+03 9.860e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.110e+02 3.190e+02 2.330e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.540e+02 3.660e+02 2.440e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 6.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.62
4rrg	"[2620. 1336.  940.    0.    0.    0.    0.    0.    0.  622.  313.  219.
    0.    0.    0.    0.    0.    0.  678.  361.  238.    0.    0.    0.
    0.    0.    0.   10.    6.    3.    0.    0.    0.    0.    0.    0.]"	2.81
4rsk	"[1117.  283. 1101.    0.  124.    0.    0.    0.    0.  316.   76.  326.
    0.   38.    0.    0.    0.    0.  272.   68.  299.    0.   33.    0.
    0.    0.    0.   26.    8.   24.    0.    3.    0.    0.    0.    0.]"	4.32
4rux	"[1.767e+03 2.450e+02 6.820e+02 0.000e+00 0.000e+00 2.430e+02 0.000e+00
 0.000e+00 0.000e+00 4.880e+02 6.900e+01 1.820e+02 0.000e+00 0.000e+00
 7.200e+01 0.000e+00 0.000e+00 0.000e+00 4.220e+02 6.300e+01 1.750e+02
 0.000e+00 0.000e+00 6.400e+01 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 1.000e+00 3.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.92
4ruy	"[1.773e+03 2.450e+02 6.840e+02 0.000e+00 0.000e+00 2.430e+02 0.000e+00
 0.000e+00 0.000e+00 4.980e+02 6.900e+01 1.830e+02 0.000e+00 0.000e+00
 7.200e+01 0.000e+00 0.000e+00 0.000e+00 4.270e+02 6.300e+01 1.740e+02
 0.000e+00 0.000e+00 6.400e+01 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 1.000e+00 3.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.89
4ruz	"[1.607e+03 2.450e+02 6.770e+02 0.000e+00 0.000e+00 2.420e+02 0.000e+00
 0.000e+00 0.000e+00 4.450e+02 6.900e+01 1.820e+02 0.000e+00 0.000e+00
 7.000e+01 0.000e+00 0.000e+00 0.000e+00 3.880e+02 6.200e+01 1.710e+02
 0.000e+00 0.000e+00 6.200e+01 0.000e+00 0.000e+00 0.000e+00 8.000e+00
 1.000e+00 3.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.64
4rwj	"[4.479e+03 8.420e+02 5.910e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.146e+03 2.190e+02 1.470e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.274e+03 2.490e+02 1.610e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.800e+01
 2.000e+00 7.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.7
4rww	"[2.756e+03 1.299e+03 1.684e+03 0.000e+00 2.800e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 7.630e+02 3.440e+02 4.890e+02 0.000e+00 8.500e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.650e+02 3.670e+02 5.540e+02
 0.000e+00 9.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 5.000e+00 8.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.85
4ryd	"[4693. 2075.  486.    0.    0.    0.    0.    0.    0. 1268.  565.  132.
    0.    0.    0.    0.    0.    0. 1727.  718.  182.    0.    0.    0.
    0.    0.    0.   61.   27.    6.    0.    0.    0.    0.    0.    0.]"	11.26
4s1g	"[4.335e+03 7.620e+02 3.380e+02 1.560e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.039e+03 1.800e+02 7.500e+01 3.900e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.298e+03 2.280e+02 9.900e+01
 4.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.000e+01
 6.000e+00 3.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.22
4sga	"[2941.  484.  731.    0.    0.    0.    0.    0.    0.  863.  137.  206.
    0.    0.    0.    0.    0.    0. 1024.  165.  253.    0.    0.    0.
    0.    0.    0.   55.    7.   10.    0.    0.    0.    0.    0.    0.]"	7.3
4std	"[3.664e+03 2.540e+02 5.010e+02 2.350e+02 0.000e+00 0.000e+00 0.000e+00
 2.060e+02 0.000e+00 8.850e+02 6.100e+01 1.140e+02 6.200e+01 0.000e+00
 0.000e+00 0.000e+00 4.600e+01 0.000e+00 7.980e+02 5.700e+01 1.110e+02
 5.700e+01 0.000e+00 0.000e+00 0.000e+00 5.300e+01 0.000e+00 2.000e+01
 2.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 0.000e+00]"	10.33
4tim	"[6.300e+02 0.000e+00 1.378e+03 0.000e+00 1.790e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.750e+02 0.000e+00 3.840e+02 0.000e+00 5.100e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.840e+02 0.000e+00 3.960e+02
 0.000e+00 4.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 0.000e+00 7.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.16
4tjz	"[2078.    0.  442.    0.    0.    0.    0.    0.    0.  575.    0.  121.
    0.    0.    0.    0.    0.    0.  594.    0.  122.    0.    0.    0.
    0.    0.    0.   20.    0.    4.    0.    0.    0.    0.    0.    0.]"	5.97
4tkb	"[2389.    0.  437.    0.    0.    0.    0.    0.    0.  668.    0.  120.
    0.    0.    0.    0.    0.    0.  699.    0.  120.    0.    0.    0.
    0.    0.    0.   23.    0.    4.    0.    0.    0.    0.    0.    0.]"	5.59
4tkh	"[2770.    0.  439.    0.    0.    0.    0.    0.    0.  763.    0.  121.
    0.    0.    0.    0.    0.    0.  815.    0.  120.    0.    0.    0.
    0.    0.    0.   28.    0.    4.    0.    0.    0.    0.    0.    0.]"	5.74
4tkj	"[3086.    0.  440.    0.    0.    0.    0.    0.    0.  835.    0.  123.
    0.    0.    0.    0.    0.    0.  905.    0.  122.    0.    0.    0.
    0.    0.    0.   31.    0.    4.    0.    0.    0.    0.    0.    0.]"	6.04
4tln	"[1.151e+03 3.760e+02 3.880e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 3.200e+02 9.700e+01 1.130e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.550e+02 1.120e+02 1.240e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.72
4tmk	"[3.194e+03 9.930e+02 3.507e+03 0.000e+00 7.510e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.890e+02 3.100e+02 1.128e+03 0.000e+00 2.430e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.520e+02 2.960e+02 1.087e+03
 0.000e+00 2.340e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.000e+00
 5.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.7
4tmn	"[4.481e+03 5.480e+02 1.235e+03 0.000e+00 1.930e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.205e+03 1.410e+02 3.350e+02 0.000e+00 5.200e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.411e+03 1.660e+02 3.970e+02
 0.000e+00 6.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 2.000e+00 5.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	10.17
4tpw	"[1.808e+03 3.490e+02 2.690e+02 0.000e+00 0.000e+00 1.040e+02 2.220e+02
 0.000e+00 0.000e+00 4.970e+02 1.070e+02 8.200e+01 0.000e+00 0.000e+00
 2.800e+01 5.700e+01 0.000e+00 0.000e+00 5.040e+02 9.500e+01 8.100e+01
 0.000e+00 0.000e+00 2.600e+01 6.000e+01 0.000e+00 0.000e+00 2.600e+01
 7.000e+00 6.000e+00 0.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00
 0.000e+00]"	4.69
4trc	"[888. 884.   0.   0.   0.   0.   0.   0.   0. 234. 222.   0.   0.   0.
   0.   0.   0.   0. 230. 234.   0.   0.   0.   0.   0.   0.   0.   4.
   3.   0.   0.   0.   0.   0.   0.   0.]"	4.52
4ts1	"[1958.  195.  603.    0.    0.    0.    0.    0.    0.  521.   54.  161.
    0.    0.    0.    0.    0.    0.  571.   64.  177.    0.    0.    0.
    0.    0.    0.   21.    2.    6.    0.    0.    0.    0.    0.    0.]"	4.94
4tt2	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	4.66
4tte	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	3.69
4tu4	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	3.76
4tun	"[984. 148. 909.   0. 195.   0.   0.   0.   0. 293.  45. 250.   0.  55.
   0.   0.   0.   0. 299.  51. 263.   0.  56.   0.   0.   0.   0.  14.
   1.  22.   0.   6.   0.   0.   0.   0.]"	5.41
4twp	"[3.867e+03 7.000e+02 1.850e+02 0.000e+00 0.000e+00 2.040e+02 0.000e+00
 0.000e+00 0.000e+00 1.000e+03 1.720e+02 4.800e+01 0.000e+00 0.000e+00
 5.100e+01 0.000e+00 0.000e+00 0.000e+00 1.129e+03 2.120e+02 5.200e+01
 0.000e+00 0.000e+00 6.000e+01 0.000e+00 0.000e+00 0.000e+00 4.600e+01
 6.000e+00 1.000e+00 0.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	10.0
4ty6	"[3804.  735.  275.    0.    0.    0.    0.    0.    0. 1105.  221.   92.
    0.    0.    0.    0.    0.    0. 1181.  234.   88.    0.    0.    0.
    0.    0.    0.  102.   18.    6.    0.    0.    0.    0.    0.    0.]"	7.52
4ty7	"[3839.  959.  176.    0.    0.    0.  101.    0.    0. 1132.  299.   58.
    0.    0.    0.   34.    0.    0. 1191.  307.   59.    0.    0.    0.
   28.    0.    0.  101.   23.    4.    0.    0.    0.    4.    0.    0.]"	9.52
4tz2	"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	3.46
4u0f	"[2.676e+03 4.270e+02 2.290e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 7.100e+02 1.250e+02 5.900e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.740e+02 1.420e+02 7.800e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.600e+01
 4.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.92
4u0w	"[1.781e+03 2.350e+02 1.908e+03 0.000e+00 1.960e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 4.990e+02 6.700e+01 5.310e+02 0.000e+00 5.500e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.310e+02 6.800e+01 5.690e+02
 0.000e+00 6.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 2.000e+00 1.400e+01 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.0
4u1b	"[1718.  236.  664.    0.  225.    0.    0.    0.    0.  418.   62.  177.
    0.   59.    0.    0.    0.    0.  537.   70.  213.    0.   69.    0.
    0.    0.    0.   33.    6.   14.    0.    5.    0.    0.    0.    0.]"	5.31
4u43	"[2173.  981.    0.    0.    0.    0.    0.    0.    0.  555.  249.    0.
    0.    0.    0.    0.    0.    0.  648.  295.    0.    0.    0.    0.
    0.    0.    0.   28.   11.    0.    0.    0.    0.    0.    0.    0.]"	4.32
4u54	"[1.505e+03 2.210e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 4.380e+02 6.300e+01 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.570e+02 8.500e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.06
4u5n	"[3.798e+03 8.210e+02 5.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.133e+03 2.420e+02 1.430e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.374e+03 3.000e+02 1.760e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.48
4u5o	"[2.084e+03 4.560e+02 8.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.020e+02 1.340e+02 2.800e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.650e+02 1.650e+02 3.900e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.42
4u5s	"[3.259e+03 8.130e+02 5.120e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.660e+02 2.380e+02 1.590e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.215e+03 2.940e+02 1.980e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.41
4u69	"[1357.  235.  664.    0.  227.    0.    0.    0.    0.  337.   62.  175.
    0.   60.    0.    0.    0.    0.  411.   72.  213.    0.   70.    0.
    0.    0.    0.   25.    6.   14.    0.    5.    0.    0.    0.    0.]"	4.26
4u6c	"[1781.  237.  665.    0.  226.    0.    0.    0.    0.  432.   62.  179.
    0.   59.    0.    0.    0.    0.  544.   72.  211.    0.   69.    0.
    0.    0.    0.   30.    6.   12.    0.    5.    0.    0.    0.    0.]"	5.0
4u6w	"[1777.  233.  648.    0.  220.    0.    0.    0.    0.  440.   63.  179.
    0.   59.    0.    0.    0.    0.  535.   70.  210.    0.   70.    0.
    0.    0.    0.   41.    7.   17.    0.    5.    0.    0.    0.    0.]"	4.21
4u6z	"[1328.  231.  652.    0.  223.    0.    0.    0.    0.  334.   63.  180.
    0.   59.    0.    0.    0.    0.  415.   69.  210.    0.   71.    0.
    0.    0.    0.   30.    7.   16.    0.    6.    0.    0.    0.    0.]"	5.41
4u70	"[1732.  230.  646.    0.  216.    0.    0.    0.    0.  434.   62.  175.
    0.   58.    0.    0.    0.    0.  533.   71.  209.    0.   69.    0.
    0.    0.    0.   39.    7.   18.    0.    6.    0.    0.    0.    0.]"	5.02
4u71	"[1577.  231.  654.    0.  220.    0.    0.    0.    0.  387.   63.  181.
    0.   58.    0.    0.    0.    0.  481.   71.  210.    0.   70.    0.
    0.    0.    0.   35.    7.   17.    0.    6.    0.    0.    0.    0.]"	5.22
4u73	"[1545.  230.  652.    0.  221.    0.    0.    0.    0.  390.   63.  180.
    0.   59.    0.    0.    0.    0.  475.   70.  210.    0.   70.    0.
    0.    0.    0.   37.    7.   16.    0.    6.    0.    0.    0.    0.]"	5.18
4u8w	"[4.929e+03 5.750e+02 1.330e+03 3.020e+02 0.000e+00 1.910e+02 0.000e+00
 0.000e+00 0.000e+00 1.376e+03 1.690e+02 3.600e+02 8.500e+01 0.000e+00
 5.100e+01 0.000e+00 0.000e+00 0.000e+00 1.456e+03 1.710e+02 3.910e+02
 8.300e+01 0.000e+00 6.100e+01 0.000e+00 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	11.24
4ua8	"[3340.    0. 2953.    0.    0.    0.    0.    0.    0.  925.    0.  806.
    0.    0.    0.    0.    0.    0. 1101.    0.  990.    0.    0.    0.
    0.    0.    0.   19.    0.   23.    0.    0.    0.    0.    0.    0.]"	6.26
4uac	"[4.282e+03 1.600e+02 3.128e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.180e+03 4.200e+01 8.510e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.454e+03 5.800e+01 1.060e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.500e+01
 1.000e+00 2.200e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.54
4ual	"[3.323e+03 1.411e+03 2.150e+02 0.000e+00 0.000e+00 0.000e+00 2.140e+02
 0.000e+00 0.000e+00 8.520e+02 3.550e+02 5.600e+01 0.000e+00 0.000e+00
 0.000e+00 5.400e+01 0.000e+00 0.000e+00 1.004e+03 4.130e+02 6.100e+01
 0.000e+00 0.000e+00 0.000e+00 5.800e+01 0.000e+00 0.000e+00 2.200e+01
 8.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+00 0.000e+00
 0.000e+00]"	8.4
4uc5	"[1981.  199.  403.    0.    0.    0.    0.    0.    0.  496.   51.  102.
    0.    0.    0.    0.    0.    0.  565.   57.  118.    0.    0.    0.
    0.    0.    0.   17.    2.    4.    0.    0.    0.    0.    0.    0.]"	5.48
4ucc	"[1450.  219.  353.    0.    0.    0.  309.    0.    0.  420.   65.   96.
    0.    0.    0.   87.    0.    0.  423.   69.   97.    0.    0.    0.
   89.    0.    0.   29.    4.    7.    0.    0.    0.    4.    0.    0.]"	4.32
4ufh	"[1213.  199.  588.    0.    0.    0.    0.    0.    0.  337.   57.  164.
    0.    0.    0.    0.    0.    0.  393.   66.  197.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	6.42
4ufi	"[1030.  396.  599.    0.    0.    0.    0.    0.    0.  285.  110.  164.
    0.    0.    0.    0.    0.    0.  328.  127.  194.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	6.2
4ufj	"[1211.  197.  803.    0.    0.    0.    0.    0.    0.  336.   56.  223.
    0.    0.    0.    0.    0.    0.  391.   65.  266.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	4.28
4ufk	"[1024.  198.  592.    0.    0.    0.    0.    0.    0.  278.   57.  165.
    0.    0.    0.    0.    0.    0.  325.   65.  191.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	3.89
4ufl	"[1596.  205.  588.    0.    0.    0.    0.    0.    0.  445.   57.  167.
    0.    0.    0.    0.    0.    0.  509.   66.  197.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	2.64
4ufm	"[1217.  195.  797.    0.    0.    0.    0.    0.    0.  338.   57.  225.
    0.    0.    0.    0.    0.    0.  399.   62.  261.    0.    0.    0.
    0.    0.    0.    0.    0.    2.    0.    0.    0.    0.    0.    0.]"	3.72
4uin	"[2.958e+03 2.720e+02 3.300e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 8.010e+02 7.400e+01 8.900e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.410e+02 8.000e+01 9.300e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.000e+00
 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.62
4uj1	"[3905.  629.  403.    0.    0.    0.  175.    0.    0.  942.  141.  104.
    0.    0.    0.   40.    0.    0. 1137.  186.  128.    0.    0.    0.
   55.    0.    0.   46.    8.    5.    0.    0.    0.    4.    0.    0.]"	6.52
4uj2	"[3.916e+03 6.400e+02 4.080e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 2.030e+02 9.740e+02 1.440e+02 1.060e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 5.100e+01 1.134e+03 1.820e+02 1.270e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.300e+01 4.300e+01
 8.000e+00 5.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.000e+00]"	7.1
4uja	"[3.559e+03 6.350e+02 4.060e+02 0.000e+00 0.000e+00 1.660e+02 0.000e+00
 1.780e+02 0.000e+00 8.730e+02 1.450e+02 1.090e+02 0.000e+00 0.000e+00
 4.400e+01 0.000e+00 4.400e+01 0.000e+00 1.041e+03 1.850e+02 1.290e+02
 0.000e+00 0.000e+00 4.700e+01 0.000e+00 5.400e+01 0.000e+00 4.100e+01
 8.000e+00 4.000e+00 0.000e+00 0.000e+00 4.000e+00 0.000e+00 3.000e+00
 0.000e+00]"	9.05
4ujb	"[3.890e+03 6.310e+02 4.080e+02 1.980e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.540e+02 1.440e+02 1.070e+02 5.000e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.127e+03 1.820e+02 1.280e+02
 5.800e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.300e+01
 8.000e+00 4.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.0
4uma	"[794.   0. 994.   0. 196.   0.   0.   0.   0. 267.   0. 331.   0.  66.
   0.   0.   0.   0. 275.   0. 319.   0.  63.   0.   0.   0.   0.  15.
   0.  15.   0.   3.   0.   0.   0.   0.]"	5.41
4umb	"[ 614.    0. 1216.    0.  202.    0.    0.    0.    0.  202.    0.  404.
    0.   66.    0.    0.    0.    0.  212.    0.  402.    0.   64.    0.
    0.    0.    0.   11.    0.   19.    0.    3.    0.    0.    0.    0.]"	4.0
4umc	"[ 597.    0. 1196.    0.  196.    0.    0.    0.    0.  197.    0.  400.
    0.   68.    0.    0.    0.    0.  205.    0.  391.    0.   64.    0.
    0.    0.    0.   11.    0.   19.    0.    3.    0.    0.    0.    0.]"	3.44
4und	"[3.549e+03 1.172e+03 2.010e+02 3.600e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 8.720e+02 2.780e+02 4.300e+01 8.500e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.002e+03 3.130e+02 4.700e+01
 1.030e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.100e+01
 7.000e+00 1.000e+00 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.96
4unp	"[2.344e+03 4.180e+02 2.250e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.670e+02 1.120e+02 5.300e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.540e+02 1.090e+02 5.800e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.23
4uof	"[1510.  595. 1411.    0.  299.    0.    0.    0.    0.  461.  179.  419.
    0.   87.    0.    0.    0.    0.  407.  160.  405.    0.   87.    0.
    0.    0.    0.   28.    7.   26.    0.    6.    0.    0.    0.    0.]"	4.84
4uoh	"[1503.  601. 1607.    0.  300.    0.    0.    0.    0.  461.  177.  476.
    0.   89.    0.    0.    0.    0.  394.  156.  446.    0.   84.    0.
    0.    0.    0.   29.    8.   30.    0.    6.    0.    0.    0.    0.]"	4.77
